,loss
1252,0.11955888042232143
1253,0.11951577492768468
1254,0.11947272630774575
1255,0.11942973444722038
1256,0.11938679923114529
1257,0.11934392054487664
1258,0.11930109827408948
1259,0.11925833230477623
1260,0.11921562252324504
1261,0.11917296881611997
1262,0.11913037107033854
1263,0.1190878291731516
1264,0.11904534301212154
1265,0.11900291247512192
1266,0.1189605374503351
1267,0.11891821782625288
1268,0.1188759534916743
1269,0.11883374433570427
1270,0.11879159024775376
1271,0.1187494911175374
1272,0.11870744683507317
1273,0.11866545729068127
1274,0.11862352237498296
1275,0.11858164197889921
1276,0.11853981599365017
1277,0.11849804431075384
1278,0.11845632682202513
1279,0.11841466341957463
1280,0.11837305399580814
1281,0.11833149844342433
1282,0.11828999665541583
1283,0.11824854852506593
1284,0.11820715394594936
1285,0.11816581281192995
1286,0.11812452501716081
1287,0.1180832904560824
1288,0.11804210902342185
1289,0.1180009806141922
1290,0.11795990512369127
1291,0.11791888244750034
1292,0.11787791248148352
1293,0.1178369951217869
1294,0.11779613026483715
1295,0.11775531780734069
1296,0.11771455764628319
1297,0.11767384967892804
1298,0.11763319380281556
1299,0.11759258991576184
1300,0.11755203791585882
1301,0.11751153770147169
1302,0.11747108917123912
1303,0.1174306922240722
1304,0.1173903467591533
1305,0.11735005267593462
1306,0.1173098098741386
1307,0.11726961825375615
1308,0.11722947771504497
1309,0.11718938815853018
1310,0.11714934948500284
1311,0.11710936159551819
1312,0.11706942439139631
1313,0.11702953777421943
1314,0.11698970164583292
1315,0.11694991590834289
1316,0.11691018046411594
1317,0.11687049521577847
1318,0.11683086006621524
1319,0.11679127491856857
1320,0.11675173967623859
1321,0.11671225424288056
1322,0.11667281852240549
1323,0.11663343241897836
1324,0.11659409583701784
1325,0.1165548086811949
1326,0.11651557085643255
1327,0.11647638226790473
1328,0.1164372428210354
1329,0.11639815242149723
1330,0.11635911097521233
1331,0.11632011838834916
1332,0.11628117456732402
1333,0.11624227941879821
1334,0.11620343284967864
1335,0.11616463476711636
1336,0.11612588507850546
1337,0.11608718369148324
1338,0.11604853051392877
1339,0.11600992545396158
1340,0.11597136841994155
1341,0.11593285932046882
1342,0.11589439806438068
1343,0.11585598456075366
1344,0.11581761871889998
1345,0.1157793004483694
1346,0.11574102965894596
1347,0.11570280626064912
1348,0.115664630163732
1349,0.11562650127868089
1350,0.11558841951621425
1351,0.11555038478728234
1352,0.1155123970030658
1353,0.11547445607497595
1354,0.11543656191465262
1355,0.11539871443396513
1356,0.11536091354500991
1357,0.11532315916011035
1358,0.11528545119181668
1359,0.11524778955290403
1360,0.11521017415637237
1361,0.11517260491544655
1362,0.11513508174357372
1363,0.11509760455442411
1364,0.11506017326188986
1365,0.11502278778008415
1366,0.11498544802334035
1367,0.11494815390621171
1368,0.11491090534347051
1369,0.11487370225010714
1370,0.11483654454132966
1371,0.11479943213256286
1372,0.11476236493944776
1373,0.11472534287784061
1374,0.11468836586381247
1375,0.11465143381364852
1376,0.1146145466438472
1377,0.11457770427111989
1378,0.11454090661238885
1379,0.11450415358478883
1380,0.11446744510566462
1381,0.11443078109257099
1382,0.11439416146327168
1383,0.11435758613573924
1384,0.11432105502815412
1385,0.11428456805890364
1386,0.11424812514658181
1387,0.11421172620998862
1388,0.11417537116812897
1389,0.11413905994021284
1390,0.11410279244565318
1391,0.11406656860406707
1392,0.11403038833527362
1393,0.11399425155929392
1394,0.11395815819635037
1395,0.11392210816686625
1396,0.11388610139146413
1397,0.11385013779096666
1398,0.11381421728639489
1399,0.11377833979896793
1400,0.11374250525010215
1401,0.11370671356141106
1402,0.11367096465470408
1403,0.11363525845198617
1404,0.11359959487545732
1405,0.11356397384751198
1406,0.11352839529073791
1407,0.11349285912791604
1408,0.11345736528201998
1409,0.11342191367621529
1410,0.11338650423385786
1411,0.11335113687849535
1412,0.11331581153386466
1413,0.11328052812389289
1414,0.11324528657269488
1415,0.11321008680457473
1416,0.1131749287440235
1417,0.11313981231571922
1418,0.11310473744452722
1419,0.11306970405549789
1420,0.113034712073867
1421,0.11299976142505495
1422,0.11296485203466704
1423,0.11292998382849091
1424,0.11289515673249799
1425,0.1128603706728417
1426,0.11282562557585737
1427,0.11279092136806161
1428,0.11275625797615177
1429,0.11272163532700501
1430,0.1126870533476783
1431,0.1126525119654074
1432,0.11261801110760661
1433,0.112583550701868
1434,0.11254913067596099
1435,0.11251475095783192
1436,0.11248041147560287
1437,0.11244611215757197
1438,0.11241185293221251
1439,0.1123776337281718
1440,0.1123434544742717
1441,0.11230931509950731
1442,0.11227521553304692
1443,0.1122411557042307
1444,0.11220713554257114
1445,0.11217315497775177
1446,0.11213921393962739
1447,0.11210531235822249
1448,0.11207145016373156
1449,0.11203762728651838
1450,0.1120038436571154
1451,0.11197009920622289
1452,0.11193639386470952
1453,0.11190272756361035
1454,0.11186910023412745
1455,0.11183551180762905
1456,0.11180196221564867
1457,0.11176845138988532
1458,0.11173497926220234
1459,0.11170154576462699
1460,0.11166815082935054
1461,0.11163479438872702
1462,0.11160147637527336
1463,0.11156819672166797
1464,0.11153495536075128
1465,0.11150175222552502
1466,0.1114685872491509
1467,0.11143546036495143
1468,0.11140237150640786
1469,0.11136932060716152
1470,0.11133630760101183
1471,0.11130333242191637
1472,0.11127039500399055
1473,0.11123749528150696
1474,0.11120463318889501
1475,0.1111718086607402
1476,0.11113902163178357
1477,0.1111062720369222
1478,0.11107355981120726
1479,0.11104088488984437
1480,0.11100824720819376
1481,0.11097564670176806
1482,0.11094308330623345
1483,0.11091055695740858
1484,0.11087806759126412
1485,0.11084561514392224
1486,0.11081319955165608
1487,0.11078082075088992
1488,0.11074847867819776
1489,0.11071617327030378
1490,0.11068390446408109
1491,0.11065167219655173
1492,0.11061947640488645
1493,0.11058731702640348
1494,0.1105551939985693
1495,0.11052310725899675
1496,0.11049105674544588
1497,0.11045904239582229
1498,0.11042706414817806
1499,0.11039512194070995
1500,0.11036321571176033
1501,0.11033134539981537
1502,0.11029951094350544
1503,0.11026771228160476
1504,0.11023594935303056
1505,0.11020422209684312
1506,0.11017253045224404
1507,0.11014087435857822
1508,0.11010925375533091
1509,0.11007766858212914
1510,0.11004611877874007
1511,0.1100146042850715
1512,0.10998312504117073
1513,0.10995168098722449
1514,0.10992027206355884
1515,0.1098888982106377
1516,0.1098575593690639
1517,0.10982625547957774
1518,0.10979498648305638
1519,0.10976375232051483
1520,0.10973255293310373
1521,0.10970138826211064
1522,0.10967025824895807
1523,0.10963916283520457
1524,0.10960810196254325
1525,0.10957707557280183
1526,0.10954608360794191
1527,0.10951512601005951
